### SYSTEM         = Linux ubuntu 4.4.0-87-generic #110-Ubuntu SMP Tue Jul 18 12:55:35 UTC 2017 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 7G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL
### NCORES         = 1,2,3,4
### CORE_SEQ       = 0,1,2,3


### MODEL_NAME     = Intel Xeon E312xx (Sandy Bridge, IBRS update)
### PHYSICAL_CHIPS = 4
### CORE_PER_CHIP  = 1
### SMT_LEVEL      = 1


## hdd:ext4:DWOL:4:bufferedio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

2 30.000027 33251742.000000 1108390.420922 30.0751 1.05 0 59.03 0.06 0.01 0 0 0.01 0 1.74535 0 98.1217 0.099734 0.0166223 0 0 0.0166223 0

## hdd:f2fs:DWOL:2:bufferedio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

2 30.000013 89949295.000000 2998308.534066 30.0742 1.89 0 58.19 0.06 0 0 0 0.02 0 3.14162 0 96.7254 0.099734 0 0 0 0.0332447 0

## hdd:ext4:DWOL:1:bufferedio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000015 45973292.000000 1532442.300446 30.0742 1.09 0 28.98 0 0.01 0 0 0 0 3.62367 0 96.3431 0 0.0332447 0 0 0 0

## hdd:ext4_no_jnl:DWOL:1:bufferedio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000015 61240022.000000 2041333.046000 30.0769 1.13 0 28.94 0 0 0 0 0.01 0 3.75665 0 96.2101 0 0 0 0 0.0332447 0

## hdd:xfs:DWOL:1:bufferedio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000017 29442762.000000 981424.843859 30.0789 0.9 0 29.17 0 0 0 0 0 0 2.99302 0 97.007 0 0 0 0 0 0

## hdd:btrfs:DWOL:1:bufferedio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000016 19167717.000000 638923.559241 30.073 0.52 0 29.55 0 0 0 0 0 0 1.7293 0 98.2707 0 0 0 0 0 0

## hdd:f2fs:DWOL:1:bufferedio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000018 50102564.000000 1670084.464616 30.0808 1.22 0 28.85 0 0.01 0 0 0.01 0 4.0545 0 95.879 0 0.0332336 0 0 0.0332336 0

### NUM_TEST_CONF  = 20
